StringID_0,String_1,metadata
170060,薬の材料をシェルモンに渡す,main_quest_step
170070,集落に向かう,main_quest_step
170080,生き残りを探す,main_quest_step
170090,シェルモンに報告する,main_quest_step
170100,海底に向かう,main_quest_step
170110,シャークモンに会う,main_quest_step
170120,サブマリモンを探しに行く,main_quest_step
170125,ハンギョモンを待つ,main_quest_step
170130,シェルモンの元に戻る,main_quest_step
170140,ユノモンに報告する,main_quest_step
180010,ギア・フォレストへ向かう,main_quest_step
180020,ギア・フォレストの集落へ向かう,main_quest_step
180030,邪魔になっているツタを除去する,main_quest_step
180040,ギア・フォレストの集落へ向かう,main_quest_step
180050,バッカスモンに話しかける,main_quest_step
180060,聖域へ向かう,main_quest_step
180070,アナライズで周囲を調べる,main_quest_step
180080,聖域へ向かう,main_quest_step
180090,ユノモンに報告する,main_quest_step
190005,ユノモン神殿に向かう,main_quest_step
190010,タイタン族を倒して先頭車両へ向かう,main_quest_step
190020,デジアタックでグランクワガーモンを引き離す,main_quest_step
190030,玉座の間へ向かう,main_quest_step
200010,西新宿方面へ向かう,main_quest_step
200020,地下から大ガード交差点に向かう,main_quest_step
210010,別動隊にバッテリーを届ける,main_quest_step
210020,地下にいる公安の女性を探す,main_quest_step
210030,操作盤を使って水を排出する,main_quest_step
210040,城木明日奈と話す,main_quest_step
210050,電磁網発生装置を起動する,main_quest_step
210060,東新宿の拠点へ行く,main_quest_step
210070,地下水路南ブロックに戻る,main_quest_step
210080,新宿中央公園に行く,main_quest_step
210090,都庁に向かう,main_quest_step
220010,周囲の状況を確認する,main_quest_step
230010,シネマ座会館の自宅に行く,main_quest_step
235010,研究所を脱出する,main_quest_step
235020,シモンズに会いに行く,main_quest_step
235030,メルクリモンに会う,main_quest_step
240010,セントラルタウンに行く,main_quest_step
250010,情報を集める,main_quest_step
250020,シェルモンに会う,main_quest_step
260010,シェルモンに会う,main_quest_step
260020,和睦のワインを届ける,main_quest_step
260030,ウェヌスモンに報告する,main_quest_step
260040,狭間劇場を出る,main_quest_step
280010,情報を集める,main_quest_step
280020,ウェヌスモンと話す,main_quest_step
280030,ホエーモンに乗る,main_quest_step
280040,ネプトゥーンモンのところへ急ぐ,main_quest_step
285010,狭間劇場を出る,main_quest_step
285020,ウェヌスモンと話す,main_quest_step
285030,メルクリモンのもとへ急ぐ,main_quest_step
290010,ギア・フォレストの集落へ向かう,main_quest_step
290020,バッカスモンを探す,main_quest_step
290030,シアターに入る,main_quest_step
300010,ギア・フォレストの集落へ向かう,main_quest_step
300020,バッカスモンを探す,main_quest_step
300030,夢の世界から脱出する,main_quest_step
300040,聖域へ向かう,main_quest_step
300050,狭間劇場を出る,main_quest_step
300060,宴を楽しむ,main_quest_step
310010,メルクリモンに報告をする,main_quest_step
310020,ファクトリアル・タウンへ向かう,main_quest_step
310025,ファクトリアル・タウンの様子を見て回る,main_quest_step
310030,もう一度リベリオン・ビレッジに戻る,main_quest_step
310035,チューモンからベアモンについて聞く,main_quest_step
310040,ベアモンを探しに新宿アンダーアリーナに行く,main_quest_step
310050,新宿アンダーアリーナの受付に話を聞く,main_quest_step
310060,第１試合に勝利する,main_quest_step
310061,第２試合に勝利する,main_quest_step
310062,第３試合に勝利する,main_quest_step
310063,第４試合に勝利する,main_quest_step
310064,SDGPチャンピオンのグラップレオモンに勝利する,main_quest_step
310070,グラップレオモンに話しかける,main_quest_step
310080,ヒロコに会いに行く,main_quest_step
310090,リベリオン・ビレッジでグラップレオモンと合流する,main_quest_step
310100,グラップレオモンを追う,main_quest_step
310110,シアターへ向かう,main_quest_step
320010,ファクトリアル・タウンのハイライズ・コロシアムへ行く,main_quest_step
320020,ロビーのデジモンに聞く,main_quest_step
320030,第１試合に勝利する,main_quest_step
320040,第２試合に勝利する,main_quest_step
320050,第３試合に勝利する,main_quest_step
320060,第４試合に勝利する,main_quest_step
330010,リベリオン・ビレッジのメルクリモンに今の状況を聞く,main_quest_step
330020,シモンズに話を聞く,main_quest_step
340010,研究所へ向かう,main_quest_step
340020,巨大兵器の起動を阻止する,main_quest_step
340030,新宿インフェルノを食い止める,main_quest_step
340031,都庁の屋上へ向かえ,main_quest_step
340032,都庁へ向かうルートを探せ,main_quest_step
340033,デジモン特区から抜け出せ,main_quest_step
340040,狭間劇場を出る,main_quest_step
350010,シアターへ向かう,main_quest_step
350020,狭間劇場を出る,main_quest_step
350030,メルクリモンに状況を聞く,main_quest_step
350035,セントラルタウンへ行く,main_quest_step
350040,メルクリモンを追う,main_quest_step
350043,表通りのハシゴに向かう,main_quest_step
350045,メルクリモンの場所に向かう,main_quest_step
350050,狭間劇場を出る,main_quest_step
350055,通りに出る,main_quest_step
350060,メルクリモンと話す,main_quest_step
360010,ダーク・フィールドへ向かう,main_quest_step
360015,プルートモンに会う,main_quest_step
360020,プルートモンの元へ急ぐ,main_quest_step
360030,狭間劇場を出る,main_quest_step
360040,メルクリモンに報告する,main_quest_step
360060,シモンズ博士と話す,main_quest_step
370010,コロナモンとルナモンに会う,main_quest_step
370020,アポロモンに会う,main_quest_step
380010,ユノモン神殿へ向かう,main_quest_step
380020,ユノモン神殿の牢獄へ向かう,main_quest_step
390010,リベリオン・ビレッジへ向かう,main_quest_step
390020,シモンズと共に地下研究所へ向かう,main_quest_step
390030,研究区画へ向かう,main_quest_step
390040,セキュリティルームへ向かう,main_quest_step
390045,監視カメラを確認する,main_quest_step
390050,サーバールームへ向かう,main_quest_step
390055,ID登録端末を確認する,main_quest_step
390060,各部屋でIDを探す,main_quest_step
390070,ホワイトボードを調べる,main_quest_step
390080,ファイルを探す,main_quest_step
390090,メモリーを入手する,main_quest_step
390100,シモンズの元へ戻る,main_quest_step
390110,B区画へ向かう,main_quest_step
390120,研究室へ向かう,main_quest_step
390125,研究区画から出る,main_quest_step
390130,都庁へ向かう,main_quest_step
390140,狭間劇場を出る,main_quest_step
390150,ウルカヌスモンを救出する,main_quest_step
390160,ウルカヌスモンを連れて脱出する,main_quest_step
390170,狭間劇場を出る,main_quest_step
400010,シモンズに会いに行こう,main_quest_step
400020,コズミックエリアへ向かう,main_quest_step
400030,スイッチを押す,main_quest_step
400040,アポロモンに会いに行く,main_quest_step
400050,チルシードを取りに行く,main_quest_step
400060,歯車の氷にヒートシードを当てる,main_quest_step
400070,チルシードを取りに行く,main_quest_step
400080,炎の壁にチルシードを使う,main_quest_step
400090,アポロモンに会いに行く,main_quest_step
400100,アポロモンの後を追う,main_quest_step
410010,ユノモンに会いに行く,main_quest_step
410020,ミネルヴァモンを探す,main_quest_step
410030,ミトー端末を探す,main_quest_step
410040,西側通路に行く,main_quest_step
410050,オワリー端末のスイッチを押す,main_quest_step
410060,キシュー端末のスイッチを押す,main_quest_step
410070,ミトー端末を使う,main_quest_step
410080,脱出する方法を探す,main_quest_step
410090,迷宮を脱出する,main_quest_step
410100,ミネルヴァモンの牢屋に向かう,main_quest_step
410110,地下の牢獄へ降りる,main_quest_step
410115,レバーを操作する,main_quest_step
410120,ミネルヴァモンを救出する,main_quest_step
410130,ユノモンに真意を問いただす,main_quest_step
410140,狭間劇場を出る,main_quest_step
420010,兵器の侵攻を食い止めるため、都庁へ向かう,main_quest_step
420020, ,main_quest_step
440010,クロノモンの元に向かう,main_quest_step
440013,ピヨモンに話しかける,main_quest_step
440015,プルートモンのところへ行く,main_quest_step
440020,ゲコモンと話す,main_quest_step
440023,ゲコモンと次のワールドへ行く,main_quest_step
440025,ペガスモンと次のワールドへ行く,main_quest_step
440030,赤い実を落とす,main_quest_step
440035,赤い実を取りに行く,main_quest_step
440040,バッカスモンに赤い実を届ける ※使わない,main_quest_step
440050,青い実を落とす,main_quest_step
440055,青い実を取りに行く,main_quest_step
440060,安全な場所まで運ぶ,main_quest_step
440070,緑の実を落とす ※使わない,main_quest_step
440073,ハチの巣の上の緑の実を落とす ※使わない,main_quest_step
440075,緑の実を拾う ※使わない,main_quest_step
440080,バッカスモンに緑の実を届ける ※使わない,main_quest_step
440090,紫の実を落とす,main_quest_step
440095,紫の実を取りに行く,main_quest_step
440100,バッカスモンに紫の実を届ける ※使わない,main_quest_step
440110,ホエーモンに乗って次のワールドへ行く,main_quest_step
440120,ウェヌスモンのところへ行く,main_quest_step
440121,おしゃべりカメモンと話す,main_quest_step
440122,デジアタックで破壊する,main_quest_step
440123,ケガしたデジモンを見つける,main_quest_step
440124,サブマリモンと出会う,main_quest_step
440125,敵を倒しながら対岸へ渡る,main_quest_step
440126,次の救助に向かう,main_quest_step
440127,ネプトゥーンモンを助ける,main_quest_step
440130,ゲートを使って次のワールドへ行く,main_quest_step
440140,特製バッテリーを取り戻す,main_quest_step
440143,バッテリーBを取り戻す,main_quest_step
440145,ウルカヌスモンの所に持って行く,main_quest_step
440148,ユノモンのゲートを進む,main_quest_step
440150,アポロモンとディアナモンを守る,main_quest_step
440160,ゲートを使って次のワールドへ行く,main_quest_step
440165,この空間から脱出する,main_quest_step
440170,最後の決戦に行く,main_quest_step
440180,ウェヌスモン・ネプトゥーンモンと話す ※使わない,main_quest_step
440190,アポロモン・マルスモンと話す ※使わない,main_quest_step
440200,ミネルヴァモン・ディアナモンと話す ※使わない,main_quest_step
440210,ウルカヌスモン・メルクリモンと話す ※使わない,main_quest_step
440220,ケレスモン・バッカスモンと話す ※使わない,main_quest_step
440230,クロノモンを倒す,main_quest_step
9999010,自由に遊んでみよう ※使わない,main_quest_step
10,超常現象特殊捜査局,main_quest_title
20,アノマリーの予兆,main_quest_title
30,終末後の景色,main_quest_title
40,再会は困惑とともに,main_quest_title
50,タイムストレンジャー,main_quest_title
60,響き合う想い,main_quest_title
70,その者、天才か変人か,main_quest_title
80,星空の誓約,main_quest_title
90,新宿狂騒曲,main_quest_title
100,狭間の世界,main_quest_title
110,卵から生まれた真実,main_quest_title
120,未踏の世界へ,main_quest_title
130,バトル オブ アンダーグラウンド,main_quest_title
140,立ち込める暗雲,main_quest_title
150,争いの足音,main_quest_title
160,巫女との邂逅,main_quest_title
170,異世界の渚にて,main_quest_title
180,世界樹の声,main_quest_title
190,開戦,main_quest_title
200,終わりの始まり,main_quest_title
210,西新宿防衛作戦,main_quest_title
220,白光の中で見たもの,main_quest_title
230,Re：タイムストレンジャー,main_quest_title
235,それぞれの８年,main_quest_title
240,己の生存をかけて,main_quest_title
250,変貌,main_quest_title
260,紅海と後悔,main_quest_title
270,シンギュラー・ポイント,main_quest_title
280,スカーフの約束,main_quest_title
285,Ｓ級アノマリー,main_quest_title
290,後の祭り,main_quest_title
300,タイタン族の怨念,main_quest_title
310,理の破壊,main_quest_title
320,ハイライズ・コロシアム,main_quest_title
330,人類の暴挙,main_quest_title
340,リボンの行方,main_quest_title
350,俊神の悲願,main_quest_title
360,冥府の玉座,main_quest_title
370,修正により欠番,main_quest_title
380,修正により欠番,main_quest_title
390,馬鹿につける薬はない,main_quest_title
400,炎と氷の戦争,main_quest_title
410,狂気の巫女,main_quest_title
420,時の円環,main_quest_title
430,動き出す時計の針,main_quest_title
440,理を巡る最終決戦,main_quest_title
450,遠く離れた世界へ,main_quest_title
100,荒繋ぎ　付近の調査,main_text
101,荒繋ぎ　都庁を目指して,main_text
200,荒繋ぎ　謎の場所,main_text
201,荒繋ぎ　辺りの調査,main_text
300,荒繋ぎ　状況確認,main_text
301,荒繋ぎ　電子の世界からの来訪者,main_text
302,荒繋ぎ　電子の世界,main_text
350,荒繋ぎ　公安女性の危機,main_text
351,荒繋ぎ　地下水路の再調査,main_text
352,荒繋ぎ　シモンズ博士との出会い,main_text
353,荒繋ぎ　アイギオモンの様子,main_text
354,荒繋ぎ　行方不明の子供,main_text
400,荒繋ぎ　ファクトリアエリア,main_text
500,荒繋ぎ　ユノモン神殿,main_text
501,荒繋ぎ　海エリア,main_text
502,電力復旧－ファクトリアエリア－,main_text
503,巫女謁見－ユノモン神殿へ－,main_text
600,荒繋ぎ　森エリア,main_text
601,任務完了！,main_text
700,荒繋ぎ　イリアスの秘宝,main_text
701,秘宝を巡る攻防,main_text
800,８年後の新宿,main_text
900,荒繋ぎ　現在 海エリア,main_text
1000,荒繋ぎ　現在 森エリア,main_text
1100,荒繋ぎ　現在 ファクトリアエリア,main_text
9999,α範囲終了,main_text
minimap_marker_name_0010,目的地,minimap_marker_help_text
minimap_marker_name_0020,現在地,minimap_marker_help_text
minimap_marker_name_0021,敵,minimap_marker_help_text
minimap_marker_name_0030,ミッション,minimap_marker_help_text
minimap_marker_name_0031,ミッション,minimap_marker_help_text
minimap_marker_name_0032,ミッション,minimap_marker_help_text
minimap_marker_name_0040,ショップ,minimap_marker_help_text
minimap_marker_name_0041,ファームグッズショップ,minimap_marker_help_text
minimap_marker_name_0042,スキルディスクショップ,minimap_marker_help_text
minimap_marker_name_0043,アイテムショップ,minimap_marker_help_text
minimap_marker_name_0044,装備品ショップ,minimap_marker_help_text
minimap_marker_name_0045,カードショップ,minimap_marker_help_text
minimap_marker_name_0046,コスチュームショップ,minimap_marker_help_text
minimap_marker_name_0047,開発ショップ,minimap_marker_help_text
minimap_marker_name_0048,ダウンロードショップ,minimap_marker_help_text
minimap_marker_name_0050,カードバトル,minimap_marker_help_text
minimap_marker_name_0051,カードバトル（勝利済）,minimap_marker_help_text
minimap_marker_name_0060,クローゼット,minimap_marker_help_text
minimap_marker_name_0070,タクシー乗り場,minimap_marker_help_text
minimap_marker_name_0080,ロコモン乗り場,minimap_marker_help_text
minimap_marker_name_0090,ブリンプモン乗り場,minimap_marker_help_text
minimap_marker_name_0100,エリアチェンジ,minimap_marker_help_text
minimap_marker_name_0110,飛行デジモン乗り場,minimap_marker_help_text
minimap_marker_name_0120,デジコープ,minimap_marker_help_text
minimap_marker_name_0130,はしご,minimap_marker_help_text
minimap_marker_name_0140,エレベーター,minimap_marker_help_text
minimap_marker_name_0150,扉,minimap_marker_help_text
minimap_marker_name_0160,狭間劇場,minimap_marker_help_text
minimap_marker_name_0170,アウター・ダンジョン,minimap_marker_help_text
minimap_marker_name_0175,アウター・ダンジョン(クリア済),minimap_marker_help_text
minimap_marker_name_0180,階層移動,minimap_marker_help_text
minimap_marker_name_0190,地点移動,minimap_marker_help_text
minimap_marker_name_0200,拠点,minimap_marker_help_text
minimap_marker_name_0210,電車,minimap_marker_help_text
minimap_marker_name_0220,ミレイ,minimap_marker_help_text
minimap_marker_name_0221,物語の扉,minimap_marker_help_text
minimap_marker_name_0230,闘技場,minimap_marker_help_text
10,※オミット,multi_select_text
11,※オミット,multi_select_text
12,※オミット,multi_select_text
13,※オミット,multi_select_text
14,※オミット,multi_select_text
15,※オミット,multi_select_text
16,※オミット,multi_select_text
17,※オミット,multi_select_text
18,※オミット,multi_select_text
19,※オミット,multi_select_text
20,※オミット,multi_select_text
21,※オミット,multi_select_text
22,※オミット,multi_select_text
23,※オミット,multi_select_text
24,※オミット,multi_select_text
25,※オミット,multi_select_text
26,※オミット,multi_select_text
27,※オミット,multi_select_text
28,※オミット,multi_select_text
29,※オミット,multi_select_text
30,※オミット,multi_select_text
31,※オミット,multi_select_text
32,※オミット,multi_select_text
33,※オミット,multi_select_text
34,※オミット,multi_select_text
35,※オミット,multi_select_text
36,※オミット,multi_select_text
37,※オミット,multi_select_text
38,※オミット,multi_select_text
39,※オミット,multi_select_text
40,※オミット,multi_select_text
41,※オミット,multi_select_text
42,※オミット,multi_select_text
43,※オミット,multi_select_text
44,※オミット,multi_select_text
45,※オミット,multi_select_text
46,※オミット,multi_select_text
47,※オミット,multi_select_text
100,※オミット,multi_select_text
101,※オミット,multi_select_text
102,※オミット,multi_select_text
103,※オミット,multi_select_text
601,※オミット,multi_select_text
602,※オミット,multi_select_text
603,※オミット,multi_select_text
700,※オミット,multi_select_text
701,※オミット,multi_select_text
800,※オミット,multi_select_text
801,※オミット,multi_select_text
900,※オミット,multi_select_text
1,【バトル】,personality_auto_explanation
2,【ファーム】,personality_auto_explanation
3,ターン開始時、{d0}を発動,personality_auto_explanation
4,ラウンド開始時、{d0}を発動,personality_auto_explanation
5,ダメージを受ける前、{d0}を発動,personality_auto_explanation
6,ダメージを受けた後、{d0}を発動,personality_auto_explanation
7,{d0}時間{d1}％短縮,personality_auto_explanation
8,{d0}でのレア度{d1}％上昇,personality_auto_explanation
9,獲得経験値{d1}％上昇,personality_auto_explanation
10,特訓,personality_auto_explanation
11,開発,personality_auto_explanation
12,調査,personality_auto_explanation
13,{d0}成長＋{d1},personality_auto_explanation
14,HP,personality_auto_explanation
15,SP,personality_auto_explanation
16,攻撃力,personality_auto_explanation
17,防御力,personality_auto_explanation
18,知力,personality_auto_explanation
19,精神,personality_auto_explanation
20,素早さ,personality_auto_explanation
21, ,personality_auto_explanation
0,－,personality_effect
1,勇ましい心が{fc7攻撃力}と{fc7SP}をより大きく成長させる,personality_effect
2,熱き心が{fc7攻撃力}と{fc7素早さ}をより大きく成長させる,personality_effect
3,恐れぬ心が{fc7攻撃力}と{fc7防御力}をより大きく成長させる,personality_effect
4,荒々しい心が{fc7攻撃力}と{fc7HP}をより大きく成長させる,personality_effect
5,慈しむ心が{fc7精神}と{fc7防御力}をより大きく成長させる,personality_effect
6,尽くす心が{fc7精神}と{fc7知力}をより大きく成長させる,personality_effect
7,包み込む心が{fc7精神}と{fc7SP}をより大きく成長させる,personality_effect
8,護る心が{fc7精神}と{fc7HP}をより大きく成長させる,personality_effect
9,情に厚い心が{fc7防御力}と{fc7HP}をより大きく成長させる,personality_effect
10,開かれた心が{fc7防御力}と{fc7SP}をより大きく成長させる,personality_effect
11,親しみやすい心が{fc7防御力}と{fc7攻撃力}をより大きく成長させる,personality_effect
12,うかがう心が{fc7防御力}と{fc7精神}をより大きく成長させる,personality_effect
13,聡い心が{fc7知力}と{fc7素早さ}をより大きく成長させる,personality_effect
14,先を見据える心が{fc7知力}と{fc7精神}をより大きく成長させる,personality_effect
15,閃く心が{fc7知力}と{fc7SP}をより大きく成長させる,personality_effect
16,悪戯な心が{fc7知力}と{fc7HP}をより大きく成長させる,personality_effect
0,－,personality_explanation
1,HP５０％以下 ブレイブモード発動,personality_explanation
2,行動順アップ,personality_explanation
3,味方ブレイブモード時 ブレイブモード発動,personality_explanation
4,リザーブ時　ラウンド終了毎にHP＆SP小回復,personality_explanation
5,自身の行動時　ラッシュゲージ増加量アップ,personality_explanation
6,弱点属性攻撃 ダメージアップ,personality_explanation
7,回復スキル 消費SP30％減,personality_explanation
8,ガード実行時 HP小回復,personality_explanation
9,全スキル 消費SP5％減,personality_explanation
10,ラッシュアタック クロスアーツ ダメージアップ,personality_explanation
11,状態異常 ステータス効果 効果ターン数アップ,personality_explanation
12,アタックのクリティカル率アップ,personality_explanation
13,性格説明１３,personality_explanation
14,性格説明１４,personality_explanation
15,性格説明１５,personality_explanation
16,性格説明１６,personality_explanation
17,性格説明１７,personality_explanation
18,性格説明１８,personality_explanation
19,性格説明１９,personality_explanation
20,性格説明２０,personality_explanation
21,性格説明２１,personality_explanation
22,性格説明２２,personality_explanation
23,性格説明２３,personality_explanation
24,性格説明２４,personality_explanation
25,性格説明２５,personality_explanation
26,性格説明２６,personality_explanation
27,性格説明２７,personality_explanation
28,性格説明２８,personality_explanation
29,性格説明２９,personality_explanation
30,性格説明３０,personality_explanation
31,性格説明３１,personality_explanation
32,性格説明３２,personality_explanation
33,性格説明３３,personality_explanation
34,性格説明３４,personality_explanation
35,性格説明３５,personality_explanation
36,性格説明３６,personality_explanation
37,性格説明３７,personality_explanation
38,性格説明３８,personality_explanation
39,性格説明３９,personality_explanation
40,性格説明４０,personality_explanation
41,性格説明４１,personality_explanation
42,性格説明４２,personality_explanation
43,性格説明４３,personality_explanation
44,性格説明４４,personality_explanation
45,性格説明４５,personality_explanation
46,性格説明４６,personality_explanation
47,性格説明４７,personality_explanation
48,性格説明４８,personality_explanation
49,性格説明４９,personality_explanation
50,性格説明５０,personality_explanation
51,性格説明５１,personality_explanation
52,性格説明５２,personality_explanation
53,性格説明５３,personality_explanation
54,性格説明５４,personality_explanation
55,性格説明５５,personality_explanation
56,性格説明５６,personality_explanation
57,性格説明５７,personality_explanation
58,性格説明５８,personality_explanation
59,性格説明５９,personality_explanation
60,性格説明６０,personality_explanation
61,性格説明６１,personality_explanation
62,性格説明６２,personality_explanation
63,性格説明６３,personality_explanation
64,性格説明６４,personality_explanation
65,性格説明６５,personality_explanation
66,性格説明６６,personality_explanation
67,性格説明６７,personality_explanation
68,性格説明６８,personality_explanation
69,性格説明６９,personality_explanation
70,性格説明７０,personality_explanation
71,性格説明７１,personality_explanation
72,性格説明７２,personality_explanation
73,性格説明７３,personality_explanation
74,性格説明７４,personality_explanation
75,性格説明７５,personality_explanation
76,性格説明７６,personality_explanation
77,性格説明７７,personality_explanation
78,性格説明７８,personality_explanation
79,性格説明７９,personality_explanation
80,性格説明８０,personality_explanation
0,－,personality_name
1,勇敢,personality_name
2,熱血,personality_name
3,豪胆,personality_name
4,蛮勇,personality_name
5,慈愛,personality_name
6,献身的,personality_name
7,包容力,personality_name
8,過保護,personality_name
9,人情家,personality_name
10,社交的,personality_name
11,気さく,personality_name
12,日和見,personality_name
13,聡慧,personality_name
14,戦略家,personality_name
15,天啓,personality_name
16,悪知恵,personality_name
1,【バトル】,personality_skill_auto_explanation
2,【ファーム】,personality_skill_auto_explanation
3,ターン開始時、 {d0}を発動,personality_skill_auto_explanation
4,ラウンド開始時、 {d0}を発動,personality_skill_auto_explanation
5,ダメージを受ける前、 {d0}を発動,personality_skill_auto_explanation
6,ダメージを受けた後、 {d0}を発動,personality_skill_auto_explanation
7,{d0}時間{d1}％短縮,personality_skill_auto_explanation
8,{d0}でのレア度{d1}％上昇,personality_skill_auto_explanation
9,獲得経験値{d1}％上昇,personality_skill_auto_explanation
10,特訓,personality_skill_auto_explanation
11,生産,personality_skill_auto_explanation
12,調査,personality_skill_auto_explanation
13,{d0}成長＋{d1},personality_skill_auto_explanation
14,HP,personality_skill_auto_explanation
15,SP,personality_skill_auto_explanation
16,攻撃力,personality_skill_auto_explanation
17,防御力,personality_skill_auto_explanation
18,知力,personality_skill_auto_explanation
19,精神,personality_skill_auto_explanation
20,素早さ,personality_skill_auto_explanation
21, ,personality_skill_auto_explanation
0,－,personality_skill_explanation
1,物理攻撃スキルの消費SPが10％ダウン,personality_skill_explanation
2,CP増加量が少しアップ,personality_skill_explanation
3,リザーブ,personality_skill_explanation
4,リザーブ,personality_skill_explanation
5,物理攻撃スキルで与えたダメージの10％分、\n自身のHPを回復,personality_skill_explanation
6,ストライクプラス発生時、さらに追加で攻撃する,personality_skill_explanation
7,リザーブ,personality_skill_explanation
8,リザーブ,personality_skill_explanation
9,常に行動順が一番最初になる,personality_skill_explanation
10,3ラウンド目まで、{is28}{image(ui_icon_btlStatus_016)}攻撃力がアップ\n(ラウンドが早いほど{is28}{image(ui_icon_btlStatus_016)}攻撃力が高くなる),personality_skill_explanation
11,リザーブ,personality_skill_explanation
12,リザーブ,personality_skill_explanation
13,{is28}{image(ui_icon_btlStatus_030)}クリティカル発生率が5％アップ,personality_skill_explanation
14,自身のHPが高いほど、防御力がアップ,personality_skill_explanation
15,リザーブ,personality_skill_explanation
16,リザーブ,personality_skill_explanation
17,HPが90％以下の時、{is28}{image(ui_icon_btlStatus_016)}攻撃力がアップ\n(HPが減るほど{is28}{image(ui_icon_btlStatus_016)}攻撃力が高くなる),personality_skill_explanation
18,攻撃された時、一定確率でアタックで反撃\n(自身のHPが低いほど反撃確率がアップ),personality_skill_explanation
19,リザーブ,personality_skill_explanation
20,リザーブ,personality_skill_explanation
21,回復スキルの消費SPが10％ダウン,personality_skill_explanation
22,自身のスキルで味方のHPを回復した時、SPも最大SPの10％分回復,personality_skill_explanation
23,リザーブ,personality_skill_explanation
24,リザーブ,personality_skill_explanation
25,常に行動順が一番最後になる,personality_skill_explanation
26,毎ラウンド開始時、味方全員のHPを少し回復,personality_skill_explanation
27,リザーブ,personality_skill_explanation
28,リザーブ,personality_skill_explanation
29,4ラウンド目以降、{is28}{image(ui_icon_btlStatus_020)}知力がアップ\n(ラウンドが経過するほど{is28}{image(ui_icon_btlStatus_020)}知力が高くなる),personality_skill_explanation
30,自身のスキルで味方のHPを回復した時、\n対象の{is28}{image(ui_icon_btlStatus_012)}ケガも解除,personality_skill_explanation
31,リザーブ,personality_skill_explanation
32,リザーブ,personality_skill_explanation
33,HPが90％以下の時、{is28}{image(ui_icon_btlStatus_018)}防御力がアップ\n(HPが減るほど{is28}{image(ui_icon_btlStatus_018)}防御力が高くなる),personality_skill_explanation
34,戦闘不能になった時、\nバトル中に1度だけHP50％で復活,personality_skill_explanation
35,リザーブ,personality_skill_explanation
36,リザーブ,personality_skill_explanation
37,常に行動順が一番最初になる,personality_skill_explanation
38,回復スキル使用時、\n最大HPの200％までHPを回復できる,personality_skill_explanation
39,リザーブ,personality_skill_explanation
40,リザーブ,personality_skill_explanation
41,バトル開始時、バトルメンバーの友情合計値が高いほど\n多くの味方の{is28}{image(ui_icon_btlStatus_016)}攻撃力と{is28}{image(ui_icon_btlStatus_020)}知力をアップ,personality_skill_explanation
42,スキルのデバフ効果の命中率がアップ,personality_skill_explanation
43,リザーブ,personality_skill_explanation
44,リザーブ,personality_skill_explanation
45,自身のHPが高いほど、{is28}{image(ui_icon_btlStatus_016)}攻撃力がアップ,personality_skill_explanation
46,自身のスキルで発動したバフ効果の継続ターン数＋2,personality_skill_explanation
47,リザーブ,personality_skill_explanation
48,リザーブ,personality_skill_explanation
49,自身のスキルで発動したデバフ効果の継続ターン数＋2,personality_skill_explanation
50,味方と一緒に敵の弱点を続けて攻撃すると\n自身の与えるダメージがアップ,personality_skill_explanation
51,リザーブ,personality_skill_explanation
52,リザーブ,personality_skill_explanation
53,{is28}{image(ui_icon_btlStatus_030)}クリティカル発生率が5％アップ,personality_skill_explanation
54,自身のスキルで味方のHPを回復した時、\n回復した味方の全ステータスがアップ,personality_skill_explanation
55,リザーブ,personality_skill_explanation
56,リザーブ,personality_skill_explanation
57,4ラウンド目以降、{is28}{image(ui_icon_btlStatus_016)}攻撃力がアップ\n(ラウンドが経過するほど{is28}{image(ui_icon_btlStatus_016)}攻撃力が高くなる),personality_skill_explanation
58,バトル開始時、バトルメンバーの友情合計値が高いほど\n多くの敵の{is28}{image(ui_icon_btlStatus_019)}防御力と{is28}{image(ui_icon_btlStatus_023)}精神をダウン,personality_skill_explanation
59,リザーブ,personality_skill_explanation
60,リザーブ,personality_skill_explanation
61,魔法攻撃スキルの消費SPが10％ダウン,personality_skill_explanation
62,アタックが魔法攻撃になる,personality_skill_explanation
63,リザーブ,personality_skill_explanation
64,リザーブ,personality_skill_explanation
65,自身のHPが90％以下になると、{is28}{image(ui_icon_btlStatus_020)}知力がアップ\n(HPが減るほど{is28}{image(ui_icon_btlStatus_020)}知力が高くなる),personality_skill_explanation
66,魔法攻撃スキルで与えたダメージの10％分、\n自身のSPを回復,personality_skill_explanation
67,リザーブ,personality_skill_explanation
68,リザーブ,personality_skill_explanation
69,常に行動順が一番最後になる,personality_skill_explanation
70,毎ラウンド開始時、味方全員のSPを少し回復,personality_skill_explanation
71,リザーブ,personality_skill_explanation
72,リザーブ,personality_skill_explanation
73,クリティカルダメージが20％アップ,personality_skill_explanation
74,3ラウンド目まで、{is28}{image(ui_icon_btlStatus_020)}知力がアップ\n(ラウンドが早いほど{is28}{image(ui_icon_btlStatus_020)}知力が高くなる),personality_skill_explanation
75,リザーブ,personality_skill_explanation
76,リザーブ,personality_skill_explanation
77,自身のHPが高いほど、{is28}{image(ui_icon_btlStatus_022)}精神がアップ,personality_skill_explanation
78,魔法攻撃スキル使用時、一定確率で同じスキルを発動\n(自身のHPが低いほど発生確率がアップ),personality_skill_explanation
79,リザーブ,personality_skill_explanation
80,リザーブ,personality_skill_explanation
0,－,personality_skill_name
